case_id,event_id,activity,resource_id,machine_id,product_family,start_ts,end_ts,cycle_time_min,waiting_time_min,queue_before,wip_before,shift,defect_flag,rework_flag,bottleneck_flag,delay_flag,waste_label
ORD-01041,EV-01041-RW,Rework,Rework_Team,RW_01,B,2026-01-03 05:41:50.433820938,2026-01-03 05:48:24.665598180,6.571,10.823,3,7,Morning,0,1,0,0,Defects
ORD-01041,EV-01041-06,Packaging,Operator_D,PACK_01,B,2026-01-03 06:02:24.454184614,2026-01-03 06:08:20.492460220,5.934,13.996,3,4,Morning,0,0,0,0,Inventory
ORD-01041,EV-01041-07,Release,Clerk_1,REL_01,B,2026-01-03 06:13:49.585388443,2026-01-03 06:16:10.406315225,2.347,5.485,1,1,Morning,0,0,0,0,Waiting
ORD-01042,EV-01042-01,Cutting,Operator_A,CNC_01,C,2026-01-02 19:18:15.754813941,2026-01-02 19:25:42.769103384,7.45,8.263,0,5,Afternoon,0,0,0,0,Motion
ORD-01042,EV-01042-02,Machining,Operator_B,CNC_02,C,2026-01-02 19:32:09.991622689,2026-01-02 19:46:22.150918764,14.203,6.454,2,4,Afternoon,0,0,0,0,Motion
ORD-01042,EV-01042-03,Initial Inspection,Inspector_1,INS_01,C,2026-01-02 20:10:36.083659722,2026-01-02 20:17:20.382505394,6.738,24.232,4,11,Afternoon,0,0,1,1,Waiting
ORD-01042,EV-01042-04,Assembly,Operator_C,ASM_01,C,2026-01-02 20:31:40.162678409,2026-01-02 20:49:44.367979775,18.07,14.33,2,7,Afternoon,0,0,0,0,Waiting
ORD-01042,EV-01042-05,Functional Testing,Tester_1,TEST_01,C,2026-01-02 21:13:37.951799825,2026-01-02 21:26:13.960579581,12.6,23.893,6,9,Afternoon,0,0,1,1,Waiting
ORD-01042,EV-01042-06,Packaging,Operator_D,PACK_01,C,2026-01-02 21:32:20.251241069,2026-01-02 21:37:58.034223559,5.63,6.105,1,2,Afternoon,0,0,0,0,Motion
ORD-01042,EV-01042-07,Release,Clerk_1,REL_01,C,2026-01-02 21:44:43.125148308,2026-01-02 21:47:08.360124663,2.421,6.752,2,5,Afternoon,0,0,0,0,Motion
ORD-01043,EV-01043-01,Cutting,Operator_A,CNC_01,B,2026-02-04 09:04:58.460930690,2026-02-04 09:12:08.384639243,7.165,3.974,1,3,Afternoon,0,0,0,0,Overprocessing
ORD-01043,EV-01043-02,Machining,Operator_B,CNC_02,B,2026-02-04 09:21:00.922058355,2026-02-04 09:33:32.875999917,12.533,8.876,1,5,Afternoon,0,0,0,0,Waiting
ORD-01043,EV-01043-03,Initial Inspection,Inspector_1,INS_01,B,2026-02-04 09:45:12.044611925,2026-02-04 09:51:02.827982268,5.846,11.653,5,5,Afternoon,0,0,0,0,Inventory
ORD-01043,EV-01043-04,Assembly,Operator_C,ASM_01,B,2026-02-04 10:13:43.674496825,2026-02-04 10:26:52.225985801,13.143,22.681,3,10,Afternoon,0,0,1,1,Waiting
ORD-01043,EV-01043-05,Functional Testing,Tester_1,TEST_01,B,2026-02-04 10:43:41.002028455,2026-02-04 10:54:08.658972138,10.461,16.813,5,6,Afternoon,1,0,0,1,Defects
ORD-01043,EV-01043-RW,Rework,Rework_Team,RW_01,B,2026-02-04 11:05:29.469714183,2026-02-04 11:15:16.179192647,9.778,11.347,6,7,Afternoon,0,1,0,0,Defects
ORD-01043,EV-01043-06,Packaging,Operator_D,PACK_01,B,2026-02-04 11:19:18.322104508,2026-02-04 11:25:09.893693567,5.86,4.036,1,4,Afternoon,0,0,0,0,Transportation
ORD-01043,EV-01043-07,Release,Clerk_1,REL_01,B,2026-02-04 11:27:11.266771734,2026-02-04 11:30:10.027324076,2.979,2.023,0,1,Afternoon,0,0,0,0,Overprocessing
ORD-01044,EV-01044-01,Cutting,Operator_A,CNC_01,A,2026-02-12 17:52:32.252559100,2026-02-12 17:57:57.110809991,5.414,4.538,0,5,Afternoon,0,0,0,0,Inventory
ORD-01044,EV-01044-02,Machining,Operator_B,CNC_02,A,2026-02-12 18:03:06.465777302,2026-02-12 18:10:48.943060233,7.708,5.156,2,6,Afternoon,0,0,0,0,Motion
ORD-01044,EV-01044-03,Initial Inspection,Inspector_1,INS_01,A,2026-02-12 18:19:51.009634833,2026-02-12 18:23:46.300941554,3.922,9.034,1,3,Afternoon,0,0,0,0,Overprocessing
ORD-01044,EV-01044-04,Assembly,Operator_C,ASM_01,A,2026-02-12 18:36:43.176464844,2026-02-12 18:45:05.394300217,8.37,12.948,4,7,Afternoon,0,0,1,0,Inventory
ORD-01044,EV-01044-05,Functional Testing,Tester_1,TEST_01,A,2026-02-12 18:53:12.370191497,2026-02-12 19:03:45.479834298,10.552,8.116,4,4,Afternoon,0,0,0,0,Motion
ORD-01044,EV-01044-06,Packaging,Operator_D,PACK_01,A,2026-02-12 19:08:22.582038689,2026-02-12 19:14:56.155640390,6.56,4.618,0,3,Afternoon,0,0,0,0,Waiting
ORD-01044,EV-01044-07,Release,Clerk_1,REL_01,A,2026-02-12 19:17:49.697285331,2026-02-12 19:20:09.398458245,2.328,2.892,0,5,Afternoon,0,0,0,0,Waiting
ORD-01045,EV-01045-01,Cutting,Operator_A,CNC_01,A,2026-01-12 00:57:58.146851061,2026-01-12 01:01:53.872441607,3.929,5.969,3,6,Afternoon,0,0,0,0,Motion
ORD-01045,EV-01045-02,Machining,Operator_B,CNC_02,A,2026-01-12 01:06:18.627393075,2026-01-12 01:10:48.927851152,4.505,4.413,2,3,Afternoon,0,0,0,0,Transportation
ORD-01045,EV-01045-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-12 01:21:43.210757783,2026-01-12 01:25:39.170157360,3.933,10.905,3,7,Afternoon,0,0,0,0,Inventory
ORD-01045,EV-01045-04,Assembly,Operator_C,ASM_01,A,2026-01-12 01:45:06.521351912,2026-01-12 02:00:55.223086940,15.812,19.456,7,9,Afternoon,0,0,1,1,Waiting
ORD-01045,EV-01045-05,Functional Testing,Tester_1,TEST_01,A,2026-01-12 02:35:06.096469075,2026-01-12 02:45:05.003392790,9.982,34.181,6,14,Afternoon,0,0,1,1,Waiting
ORD-01045,EV-01045-06,Packaging,Operator_D,PACK_01,A,2026-01-12 02:47:51.896642005,2026-01-12 02:53:12.673908642,5.346,2.782,1,1,Afternoon,0,0,0,0,Transportation
ORD-01045,EV-01045-07,Release,Clerk_1,REL_01,A,2026-01-12 02:55:36.418745103,2026-01-12 02:58:07.397379801,2.516,2.396,1,1,Afternoon,0,0,0,0,Transportation
ORD-01046,EV-01046-01,Cutting,Operator_A,CNC_01,B,2026-01-19 15:00:55.232557655,2026-01-19 15:06:22.622854392,5.457,6.921,0,3,Morning,0,0,0,0,Waiting
ORD-01046,EV-01046-02,Machining,Operator_B,CNC_02,B,2026-01-19 15:14:41.055642025,2026-01-19 15:25:46.016353951,11.083,8.307,2,6,Morning,0,0,0,0,Waiting
ORD-01046,EV-01046-03,Initial Inspection,Inspector_1,INS_01,B,2026-01-19 15:32:20.589744791,2026-01-19 15:38:14.447929776,5.898,6.576,4,4,Morning,0,0,0,0,Transportation
ORD-01046,EV-01046-04,Assembly,Operator_C,ASM_01,B,2026-01-19 15:58:10.227623807,2026-01-19 16:08:55.260318672,10.751,19.93,7,7,Morning,0,0,1,1,Waiting
ORD-01046,EV-01046-05,Functional Testing,Tester_1,TEST_01,B,2026-01-19 16:30:46.646726389,2026-01-19 16:39:26.531470257,8.665,21.856,5,11,Morning,0,0,1,1,Waiting
ORD-01046,EV-01046-06,Packaging,Operator_D,PACK_01,B,2026-01-19 16:50:29.108179903,2026-01-19 16:55:16.519865073,4.79,11.043,2,2,Morning,0,0,0,0,Waiting
ORD-01046,EV-01046-07,Release,Clerk_1,REL_01,B,2026-01-19 17:01:34.099275204,2026-01-19 17:04:08.804920055,2.578,6.293,1,2,Morning,0,0,0,0,Waiting
ORD-01047,EV-01047-01,Cutting,Operator_A,CNC_01,C,2026-01-03 00:14:09.932350637,2026-01-03 00:21:26.276965464,7.272,7.166,2,6,Afternoon,0,0,0,0,Waiting
ORD-01047,EV-01047-02,Machining,Operator_B,CNC_02,C,2026-01-03 00:32:39.087828295,2026-01-03 00:42:58.146836131,10.318,11.214,2,2,Afternoon,0,0,0,0,Waiting
ORD-01047,EV-01047-03,Initial Inspection,Inspector_1,INS_01,C,2026-01-03 00:54:50.614851318,2026-01-03 01:00:43.849876963,5.887,11.874,3,4,Afternoon,0,0,0,0,Inventory
ORD-01047,EV-01047-04,Assembly,Operator_C,ASM_01,C,2026-01-03 01:12:44.225372260,2026-01-03 01:27:54.251892434,15.167,12.006,3,5,Afternoon,0,0,0,0,Transportation
ORD-01047,EV-01047-05,Functional Testing,Tester_1,TEST_01,C,2026-01-03 01:41:28.724518114,2026-01-03 01:53:37.049731779,12.139,13.575,2,6,Afternoon,0,0,0,0,Transportation
ORD-01047,EV-01047-06,Packaging,Operator_D,PACK_01,C,2026-01-03 02:01:34.368536051,2026-01-03 02:09:02.789857368,7.474,7.955,2,2,Afternoon,1,0,0,0,Defects
ORD-01047,EV-01047-07,Release,Clerk_1,REL_01,C,2026-01-03 02:16:54.035882212,2026-01-03 02:20:22.889772468,3.481,7.854,4,4,Afternoon,0,0,0,0,Inventory
ORD-01048,EV-01048-01,Cutting,Operator_A,CNC_01,B,2026-01-16 12:47:08.279154114,2026-01-16 12:55:48.611728680,8.672,4.138,1,6,Afternoon,0,0,0,0,Waiting
ORD-01048,EV-01048-02,Machining,Operator_B,CNC_02,B,2026-01-16 12:58:39.471622568,2026-01-16 13:07:00.332174978,8.348,2.848,1,2,Afternoon,0,0,0,0,Transportation
ORD-01048,EV-01048-03,Initial Inspection,Inspector_1,INS_01,B,2026-01-16 13:13:07.824488392,2026-01-16 13:20:31.479554819,7.394,6.125,3,3,Afternoon,0,0,1,0,Motion
ORD-01048,EV-01048-04,Assembly,Operator_C,ASM_01,B,2026-01-16 13:36:26.185812821,2026-01-16 13:49:10.055340107,12.731,15.912,3,6,Afternoon,0,0,0,1,Waiting
ORD-01048,EV-01048-05,Functional Testing,Tester_1,TEST_01,B,2026-01-16 14:11:42.525676301,2026-01-16 14:21:22.052087169,9.659,22.541,1,9,Afternoon,0,0,1,1,Waiting
ORD-01048,EV-01048-06,Packaging,Operator_D,PACK_01,B,2026-01-16 14:24:34.291344866,2026-01-16 14:30:26.393103081,5.868,3.204,0,4,Afternoon,0,0,0,0,Motion
ORD-01048,EV-01048-07,Release,Clerk_1,REL_01,B,2026-01-16 14:32:24.153066923,2026-01-16 14:35:50.762668536,3.443,1.963,1,3,Afternoon,0,0,0,0,Inventory
ORD-01049,EV-01049-01,Cutting,Operator_A,CNC_01,A,2026-01-03 03:38:03.670443804,2026-01-03 03:43:53.346156079,5.828,1.061,1,2,Morning,0,0,0,0,Transportation
ORD-01049,EV-01049-02,Machining,Operator_B,CNC_02,A,2026-01-03 03:45:41.404412249,2026-01-03 03:52:58.430272662,7.284,1.801,0,1,Morning,0,0,0,0,Waiting
ORD-01049,EV-01049-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-03 03:58:26.761114139,2026-01-03 04:03:32.248276658,5.091,5.472,1,1,Morning,0,0,0,0,Defects
ORD-01049,EV-01049-04,Assembly,Operator_C,ASM_01,A,2026-01-03 04:11:52.658199625,2026-01-03 04:22:51.173436316,10.975,8.34,7,7,Morning,0,0,0,0,Inventory
ORD-01049,EV-01049-05,Functional Testing,Tester_1,TEST_01,A,2026-01-03 04:55:14.010175274,2026-01-03 05:05:01.671820112,9.794,32.381,3,15,Morning,0,0,1,1,Waiting
ORD-01049,EV-01049-06,Packaging,Operator_D,PACK_01,A,2026-01-03 05:06:23.506699015,2026-01-03 05:12:20.469288690,5.949,1.364,0,1,Morning,0,0,0,0,Transportation
ORD-01049,EV-01049-07,Release,Clerk_1,REL_01,A,2026-01-03 05:12:59.035979683,2026-01-03 05:16:08.204958548,3.153,0.643,0,1,Morning,0,0,1,0,Waiting
ORD-01050,EV-01050-01,Cutting,Operator_A,CNC_01,B,2026-02-04 14:52:07.000052765,2026-02-04 15:00:05.763692405,7.979,12.117,3,5,Afternoon,0,0,0,0,Waiting
ORD-01050,EV-01050-02,Machining,Operator_B,CNC_02,B,2026-02-04 15:07:18.787665365,2026-02-04 15:15:10.520171411,7.862,7.217,5,7,Afternoon,0,0,0,0,Inventory
ORD-01050,EV-01050-03,Initial Inspection,Inspector_1,INS_01,B,2026-02-04 15:47:11.246063278,2026-02-04 15:52:09.650636124,4.973,32.012,5,9,Afternoon,0,0,1,1,Waiting
ORD-01050,EV-01050-04,Assembly,Operator_C,ASM_01,B,2026-02-04 15:58:43.172156385,2026-02-04 16:14:04.324570406,15.353,6.559,2,3,Afternoon,0,0,0,0,Inventory
ORD-01050,EV-01050-05,Functional Testing,Tester_1,TEST_01,B,2026-02-04 16:20:43.651473808,2026-02-04 16:33:39.880420218,12.937,6.655,0,2,Afternoon,0,0,0,0,Motion
ORD-01050,EV-01050-06,Packaging,Operator_D,PACK_01,B,2026-02-04 16:55:07.485228222,2026-02-04 17:00:11.791198599,5.072,21.46,5,8,Afternoon,0,0,1,1,Waiting
ORD-01050,EV-01050-07,Release,Clerk_1,REL_01,B,2026-02-04 17:04:54.824819864,2026-02-04 17:07:46.183061481,2.856,4.717,1,2,Afternoon,0,0,0,0,Inventory
ORD-01051,EV-01051-01,Cutting,Operator_A,CNC_01,C,2026-01-17 20:30:15.703245240,2026-01-17 20:39:47.576584279,9.531,10.262,0,6,Night,0,0,0,0,Waiting
ORD-01051,EV-01051-02,Machining,Operator_B,CNC_02,C,2026-01-17 20:48:02.517552468,2026-01-17 21:03:37.058826787,15.576,8.249,0,7,Night,0,0,0,0,Overprocessing
ORD-01051,EV-01051-03,Initial Inspection,Inspector_1,INS_01,C,2026-01-17 21:29:04.544892834,2026-01-17 21:35:42.559335497,6.634,25.458,14,14,Night,0,0,1,1,Waiting
ORD-01051,EV-01051-04,Assembly,Operator_C,ASM_01,C,2026-01-17 21:59:15.631959130,2026-01-17 22:15:40.684822999,16.418,23.551,8,8,Night,0,0,1,1,Waiting
ORD-01051,EV-01051-05,Functional Testing,Tester_1,TEST_01,C,2026-01-17 23:18:33.766597598,2026-01-17 23:39:19.364091888,20.76,62.885,16,23,Night,0,0,1,1,Waiting
ORD-01051,EV-01051-06,Packaging,Operator_D,PACK_01,C,2026-01-17 23:46:30.696243940,2026-01-17 23:53:56.652784641,7.433,7.189,0,4,Night,0,0,0,0,Waiting
ORD-01051,EV-01051-07,Release,Clerk_1,REL_01,C,2026-01-18 00:01:40.788334338,2026-01-18 00:04:51.820435439,3.184,7.736,2,4,Night,0,0,0,0,Overprocessing
ORD-01052,EV-01052-01,Cutting,Operator_A,CNC_01,C,2026-02-04 21:20:47.470040302,2026-02-04 21:30:02.775241660,9.255,20.791,4,5,Night,0,0,1,1,Waiting
ORD-01052,EV-01052-02,Machining,Operator_B,CNC_02,C,2026-02-04 22:01:46.753477828,2026-02-04 22:16:55.896892854,15.152,31.733,8,8,Night,0,0,1,1,Waiting
ORD-01052,EV-01052-03,Initial Inspection,Inspector_1,INS_01,C,2026-02-04 22:54:50.794320676,2026-02-04 23:01:37.478141227,6.778,37.915,8,16,Night,0,0,1,1,Waiting
ORD-01052,EV-01052-04,Assembly,Operator_C,ASM_01,C,2026-02-04 23:25:56.711384490,2026-02-04 23:46:30.064010869,20.556,24.321,6,6,Night,1,0,1,1,Defects
ORD-01052,EV-01052-05,Functional Testing,Tester_1,TEST_01,C,2026-02-05 01:43:38.088551096,2026-02-05 02:03:23.719254958,19.761,117.134,26,36,Night,1,0,1,1,Defects
ORD-01052,EV-01052-RW,Rework,Rework_Team,RW_01,C,2026-02-05 02:10:55.852127030,2026-02-05 02:18:29.037647436,7.553,7.536,3,6,Night,0,1,0,0,Defects
ORD-01052,EV-01052-06,Packaging,Operator_D,PACK_01,C,2026-02-05 02:37:57.804581116,2026-02-05 02:45:52.693297727,7.915,19.479,1,7,Night,0,0,1,1,Waiting
ORD-01052,EV-01052-07,Release,Clerk_1,REL_01,C,2026-02-05 03:03:59.968133750,2026-02-05 03:07:47.774036752,3.797,18.121,3,9,Night,0,0,1,1,Waiting
ORD-01053,EV-01053-01,Cutting,Operator_A,CNC_01,A,2026-02-02 14:17:29.299872437,2026-02-02 14:22:55.901856720,5.443,12.488,1,1,Morning,0,0,0,0,Overprocessing
ORD-01053,EV-01053-02,Machining,Operator_B,CNC_02,A,2026-02-02 14:34:50.655846662,2026-02-02 14:41:32.800518580,6.702,11.913,4,4,Morning,0,0,0,0,Waiting
ORD-01053,EV-01053-03,Initial Inspection,Inspector_1,INS_01,A,2026-02-02 15:13:23.526081275,2026-02-02 15:17:03.490142961,3.666,31.845,7,7,Morning,0,0,1,1,Waiting
ORD-01053,EV-01053-04,Assembly,Operator_C,ASM_01,A,2026-02-02 16:06:37.345451455,2026-02-02 16:19:11.998215552,12.578,49.564,14,19,Morning,0,0,1,1,Waiting
ORD-01053,EV-01053-05,Functional Testing,Tester_1,TEST_01,A,2026-02-02 16:58:11.422023958,2026-02-02 17:09:23.674716687,11.204,38.99,10,10,Morning,0,0,1,1,Waiting
ORD-01053,EV-01053-06,Packaging,Operator_D,PACK_01,A,2026-02-02 17:19:49.403532379,2026-02-02 17:26:54.453899255,7.084,10.429,2,11,Morning,0,0,1,0,Transportation
ORD-01053,EV-01053-07,Release,Clerk_1,REL_01,A,2026-02-02 17:37:57.575488086,2026-02-02 17:39:11.394148532,1.23,11.052,1,3,Morning,0,0,0,0,Waiting
ORD-01054,EV-01054-01,Cutting,Operator_A,CNC_01,B,2026-02-07 20:06:06.382436303,2026-02-07 20:13:34.717066436,7.472,3.106,0,2,Afternoon,0,0,0,0,Waiting
ORD-01054,EV-01054-02,Machining,Operator_B,CNC_02,B,2026-02-07 20:24:21.817565815,2026-02-07 20:33:58.164856647,9.606,10.785,2,3,Afternoon,0,0,0,0,Motion
ORD-01054,EV-01054-03,Initial Inspection,Inspector_1,INS_01,B,2026-02-07 20:40:25.006945580,2026-02-07 20:46:04.199465519,5.653,6.447,3,3,Afternoon,0,0,0,0,Waiting
ORD-01054,EV-01054-04,Assembly,Operator_C,ASM_01,B,2026-02-07 21:31:00.532874828,2026-02-07 21:45:05.007313183,14.075,44.939,6,23,Afternoon,0,0,1,1,Waiting
ORD-01054,EV-01054-05,Functional Testing,Tester_1,TEST_01,B,2026-02-07 22:01:49.209793381,2026-02-07 22:17:16.017109060,15.447,16.737,2,8,Afternoon,0,0,0,1,Waiting
ORD-01054,EV-01054-06,Packaging,Operator_D,PACK_01,B,2026-02-07 22:20:25.185922966,2026-02-07 22:25:10.709791335,4.759,3.153,0,3,Afternoon,0,0,0,0,Motion
ORD-01054,EV-01054-07,Release,Clerk_1,REL_01,B,2026-02-07 22:27:21.048162692,2026-02-07 22:31:07.445067112,3.773,2.172,2,4,Afternoon,0,0,0,0,Inventory
ORD-01055,EV-01055-01,Cutting,Operator_A,CNC_01,C,2026-01-25 07:12:27.003294243,2026-01-25 07:19:25.227842215,6.97,11.45,2,6,Morning,0,0,0,0,Waiting
ORD-01055,EV-01055-02,Machining,Operator_B,CNC_02,C,2026-01-25 07:29:52.936534414,2026-01-25 07:41:10.364384138,11.29,10.462,1,4,Morning,0,0,0,0,Waiting
ORD-01055,EV-01055-03,Initial Inspection,Inspector_1,INS_01,C,2026-01-25 07:53:19.863726846,2026-01-25 07:58:00.954829944,4.685,12.158,4,8,Morning,0,0,0,0,Overprocessing
ORD-01055,EV-01055-04,Assembly,Operator_C,ASM_01,C,2026-01-25 08:35:26.635392399,2026-01-25 08:52:31.031379338,17.073,37.428,8,16,Morning,0,0,1,1,Waiting
ORD-01055,EV-01055-05,Functional Testing,Tester_1,TEST_01,C,2026-01-25 09:03:29.526956003,2026-01-25 09:19:11.187096728,15.694,10.975,1,9,Morning,0,0,0,0,Waiting
ORD-01055,EV-01055-06,Packaging,Operator_D,PACK_01,C,2026-01-25 09:28:47.504903550,2026-01-25 09:35:17.947924788,6.507,9.605,2,7,Morning,0,0,0,0,Waiting
ORD-01055,EV-01055-07,Release,Clerk_1,REL_01,C,2026-01-25 09:41:22.247959773,2026-01-25 09:44:40.740899525,3.308,6.072,1,2,Morning,0,0,0,0,Transportation
ORD-01056,EV-01056-01,Cutting,Operator_A,CNC_01,B,2026-02-08 07:01:27.536568255,2026-02-08 07:06:45.178559099,5.294,10.459,2,8,Afternoon,0,0,0,0,Inventory
ORD-01056,EV-01056-02,Machining,Operator_B,CNC_02,B,2026-02-08 07:21:48.135308190,2026-02-08 07:32:38.949614219,10.847,15.049,4,4,Afternoon,0,0,0,1,Waiting
ORD-01056,EV-01056-03,Initial Inspection,Inspector_1,INS_01,B,2026-02-08 07:59:36.334685878,2026-02-08 08:04:35.502422115,4.986,26.956,8,10,Afternoon,0,0,1,1,Waiting
ORD-01056,EV-01056-04,Assembly,Operator_C,ASM_01,B,2026-02-08 08:45:08.105105857,2026-02-08 08:59:58.898726955,14.847,40.543,7,17,Afternoon,0,0,1,1,Waiting
ORD-01056,EV-01056-05,Functional Testing,Tester_1,TEST_01,B,2026-02-08 09:24:56.211374275,2026-02-08 09:38:13.527689109,13.289,24.955,2,9,Afternoon,0,0,1,1,Waiting
ORD-01056,EV-01056-06,Packaging,Operator_D,PACK_01,B,2026-02-08 09:57:47.191259196,2026-02-08 10:04:35.132421734,6.799,19.561,4,8,Afternoon,0,0,1,1,Waiting
ORD-01056,EV-01056-07,Release,Clerk_1,REL_01,B,2026-02-08 10:15:37.038012072,2026-02-08 10:19:24.585028697,3.792,11.032,4,6,Afternoon,0,0,0,0,Waiting
ORD-01057,EV-01057-01,Cutting,Operator_A,CNC_01,A,2026-01-28 07:31:41.636512892,2026-01-28 07:39:19.627539850,7.633,3.694,0,0,Afternoon,0,0,0,0,Waiting
ORD-01057,EV-01057-02,Machining,Operator_B,CNC_02,A,2026-01-28 07:43:23.210180171,2026-01-28 07:50:23.686504748,7.008,4.06,1,1,Afternoon,0,0,0,0,Waiting
ORD-01057,EV-01057-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-28 08:21:55.447568133,2026-01-28 08:26:16.952901627,4.358,31.529,9,10,Afternoon,0,0,1,1,Waiting
ORD-01057,EV-01057-04,Assembly,Operator_C,ASM_01,A,2026-01-28 08:42:45.767677419,2026-01-28 08:55:56.138099535,13.173,16.48,4,8,Afternoon,0,0,0,1,Waiting
ORD-01057,EV-01057-05,Functional Testing,Tester_1,TEST_01,A,2026-01-28 09:05:42.313677313,2026-01-28 09:17:06.069675492,11.396,9.77,1,4,Afternoon,0,0,1,0,Waiting
ORD-01057,EV-01057-06,Packaging,Operator_D,PACK_01,A,2026-01-28 09:23:20.536501610,2026-01-28 09:28:31.127999830,5.177,6.241,0,3,Afternoon,0,0,0,0,Waiting
ORD-01057,EV-01057-07,Release,Clerk_1,REL_01,A,2026-01-28 09:32:18.438909534,2026-01-28 09:33:58.281901349,1.664,3.789,2,2,Afternoon,0,0,0,0,Transportation
ORD-01058,EV-01058-01,Cutting,Operator_A,CNC_01,C,2026-02-07 23:07:40.209324063,2026-02-07 23:15:10.844241764,7.511,6.67,0,2,Afternoon,0,0,0,0,Waiting
ORD-01058,EV-01058-02,Machining,Operator_B,CNC_02,C,2026-02-07 23:17:41.684195597,2026-02-07 23:29:18.616912581,11.616,2.514,0,1,Afternoon,0,0,0,0,Defects
ORD-01058,EV-01058-03,Initial Inspection,Inspector_1,INS_01,C,2026-02-07 23:50:33.296158798,2026-02-07 23:55:27.754753869,4.908,21.245,6,8,Afternoon,0,0,1,1,Waiting
ORD-01058,EV-01058-04,Assembly,Operator_C,ASM_01,C,2026-02-08 00:25:11.245888214,2026-02-08 00:39:29.886658654,14.311,29.725,5,18,Afternoon,0,0,1,1,Waiting
ORD-01058,EV-01058-05,Functional Testing,Tester_1,TEST_01,C,2026-02-08 01:06:01.381313833,2026-02-08 01:17:21.443196115,11.334,26.525,7,7,Afternoon,0,0,1,1,Waiting
ORD-01058,EV-01058-06,Packaging,Operator_D,PACK_01,C,2026-02-08 01:22:47.684245592,2026-02-08 01:28:10.267774647,5.376,5.437,1,2,Afternoon,0,0,0,0,Inventory
ORD-01058,EV-01058-07,Release,Clerk_1,REL_01,C,2026-02-08 01:30:46.278100700,2026-02-08 01:34:20.510685769,3.571,2.6,1,3,Afternoon,0,0,0,0,Motion
ORD-01059,EV-01059-01,Cutting,Operator_A,CNC_01,A,2026-01-09 04:45:45.622459508,2026-01-09 04:52:32.896290787,6.788,3.76,1,1,Night,0,0,0,0,Motion
ORD-01059,EV-01059-02,Machining,Operator_B,CNC_02,A,2026-01-09 04:57:22.088006255,2026-01-09 05:07:34.105027604,10.2,4.82,0,2,Night,0,0,0,0,Inventory
ORD-01059,EV-01059-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-09 05:14:53.886001995,2026-01-09 05:18:29.759041910,3.598,7.33,0,3,Night,0,0,0,0,Defects
ORD-01059,EV-01059-04,Assembly,Operator_C,ASM_01,A,2026-01-09 05:49:49.689123075,2026-01-09 05:59:17.536216013,9.464,31.332,6,13,Night,0,0,1,1,Waiting
ORD-01059,EV-01059-05,Functional Testing,Tester_1,TEST_01,A,2026-01-09 07:33:50.800016791,2026-01-09 07:42:23.066855683,8.538,94.554,20,36,Night,1,0,1,1,Defects
ORD-01059,EV-01059-RW,Rework,Rework_Team,RW_01,A,2026-01-09 07:53:59.754252721,2026-01-09 07:59:37.656389515,5.632,11.611,7,3,Night,0,1,0,0,Defects
ORD-01059,EV-01059-06,Packaging,Operator_D,PACK_01,A,2026-01-09 08:02:50.139238098,2026-01-09 08:09:40.093822564,6.833,3.208,0,1,Night,0,0,0,0,Motion
ORD-01059,EV-01059-07,Release,Clerk_1,REL_01,A,2026-01-09 08:12:10.959288627,2026-01-09 08:14:12.256498632,2.022,2.514,0,0,Night,0,0,0,0,Transportation
ORD-01060,EV-01060-01,Cutting,Operator_A,CNC_01,B,2026-01-16 02:56:56.939073107,2026-01-16 03:04:08.897834757,7.199,8.949,6,6,Morning,0,0,0,0,Motion
ORD-01060,EV-01060-02,Machining,Operator_B,CNC_02,B,2026-01-16 03:32:52.837653072,2026-01-16 03:41:08.465762631,8.26,28.732,5,8,Morning,0,0,1,1,Waiting
ORD-01060,EV-01060-03,Initial Inspection,Inspector_1,INS_01,B,2026-01-16 03:52:45.991601275,2026-01-16 03:58:15.093301804,5.485,11.625,8,8,Morning,0,0,0,0,Waiting
ORD-01060,EV-01060-04,Assembly,Operator_C,ASM_01,B,2026-01-16 04:19:54.968574270,2026-01-16 04:31:47.322424380,11.873,21.665,5,8,Morning,0,0,1,1,Waiting
ORD-01060,EV-01060-05,Functional Testing,Tester_1,TEST_01,B,2026-01-16 04:48:48.371493466,2026-01-16 05:01:29.225366200,12.681,17.017,2,4,Morning,0,0,0,1,Waiting
ORD-01060,EV-01060-06,Packaging,Operator_D,PACK_01,B,2026-01-16 05:11:40.405972271,2026-01-16 05:17:45.846201278,6.091,10.186,2,4,Morning,0,0,0,0,Overprocessing
ORD-01060,EV-01060-07,Release,Clerk_1,REL_01,B,2026-01-16 05:24:57.940601034,2026-01-16 05:27:25.785931171,2.464,7.202,3,4,Morning,0,0,0,0,Overprocessing
ORD-01061,EV-01061-01,Cutting,Operator_A,CNC_01,B,2026-01-09 04:16:55.509764774,2026-01-09 04:21:57.294631349,5.03,4.925,1,2,Morning,0,0,0,0,Defects
ORD-01061,EV-01061-02,Machining,Operator_B,CNC_02,B,2026-01-09 04:25:45.080263568,2026-01-09 04:34:52.400033803,9.122,3.796,1,4,Morning,0,0,0,0,Overprocessing
